include,exclude_reason,publisher,publisher_type,publisher_basis,status_guess,title,owner,layer_name,feature_count,layer_url,item_id,seeded
1,,Oklahoma Broadband Office,public,arcgis org,existing,Trace Fiber Networks_MM,spinnoobbOK24,TFN ARPA-XX67,1,https://services5.arcgis.com/YjiGkfGCdfjouFLC/arcgis/rest/services/Trace_Fiber_Networks_MM/FeatureServer/2,9d15871f47034aec96c46ae2ebc9dfd3,
1,,COM_Admin_Broadband,carrier,owner username,existing,Rhode Island Network Overview,COM_Admin_Broadband,Cox Network _ Engineering,1,https://services6.arcgis.com/70X0jB6UtsfE8L2y/arcgis/rest/services/Rhode_Island_Network_Overview/FeatureServer/12,e37e4510fb354152a970343939f8368d,
1,,COM_Admin_Broadband,carrier,owner username,existing,Rhode Island Network Overview,COM_Admin_Broadband,Cox Network,1,https://services6.arcgis.com/70X0jB6UtsfE8L2y/arcgis/rest/services/Rhode_Island_Network_Overview/FeatureServer/13,e37e4510fb354152a970343939f8368d,
1,,mresare@willcox.az.gov,public,owner username,existing,City Fiber Lines view,mresare@willcox.az.gov,City Fiber Lines,1,https://services7.arcgis.com/hxtt7K3MNs4rxxlr/arcgis/rest/services/City_Fiber_Lines_view/FeatureServer/192,cf5afc0318334b688faeb8388c5d4344,
1,,Mohawk Council of Kahnawà:ke,public,arcgis org,existing,OldLibrary_to_PattonsWoodcraft_Fiber_KSCS,BradfordDean,OldLibrary_to_PattonsWoodcraft_Fiber_KSCS,1,https://services8.arcgis.com/0EarEyaTySs7q51C/arcgis/rest/services/OldLibrary_to_PattonsWoodcraft_Fiber_KSCS/FeatureServer/45,4c74357e0aa6420093bd9551897227d6,
1,,Jefferson County PUD,public,arcgis org,existing,fiber old NoaNet layers,agerrish_jpud,Radio_Connections,1,https://services1.arcgis.com/Jhms7Iv8JvhFeKQZ/arcgis/rest/services/fiber/FeatureServer/0,27b5639da96b4c7493f57154a3c94836,
1,,City of Centennial - ArcGIS Online,public,arcgis org,existing,Fiber_March2016,CentennialGIS,Publishing_Data.DBO.cunn_fiberproject_backboneconduitfiber,1,https://services2.arcgis.com/qzGaVFGfQxn25AYB/arcgis/rest/services/Fiber_March2016/FeatureServer/21,dc51724abb714cdf8b3beaa7628cb971,
1,,New Mexico DOT,public,arcgis org (hand-checked),existing,I40 ITS (May 2023),Josh.Ahmann_NMDOT,I-40 ITS Fiber Needed (April 2024),1,https://services.arcgis.com/hOpd7wfnKm16p9D9/arcgis/rest/services/I40_ITS/FeatureServer/2,55463905066541e3a6e6d169d560ab5c,
1,,"Madison County / City of Rexburg, ID",public,arcgis org (hand-checked),planned,Fiber Features Jan 2020,cole.hibbard,Proposed Fiber,1,https://services1.arcgis.com/EiEr2xT4gB5AIOtc/arcgis/rest/services/Fiber_Features_Jan_2020/FeatureServer/0,526d68c4be5041e1962caf992630633f,
1,,County of Summit GIS,public,arcgis org,existing,Akron Area Criminal Justice Ring Map_WFL2,Summit_Admin,Criminal Justice Ring - Merge,1,https://services3.arcgis.com/3Ukh5HzAdI6WZ3KP/arcgis/rest/services/Akron_Area_Criminal_Justice_Ring_Map_WFL2/FeatureServer/50,847826829109431aafc357785394107b,
1,,cityofemmett,public,owner username,existing,UnderdrainConduit,cityofemmett,UnderdrainConduit,1,https://services9.arcgis.com/38kxXIgQnOefJPCe/arcgis/rest/services/UnderdrainConduit/FeatureServer/0,69f59b7a408e474c8a447682c4b975f8,
1,,"City of Lincoln/Lancaster County, NE Maps & Apps",public,arcgis org,existing,ESRIFiberModel,CountyCityPub,Conduit,1,https://services1.arcgis.com/wpJGOi6N4Rq5cqFv/arcgis/rest/services/ESRIFiberModel/FeatureServer/22,201c706cd6484ad2a64dc3f4886f26b4,
1,,Florida DOT District 7 (Westshore Interchange project),public,public agency project account (hand-checked),existing,FDOT D7 Westshore surveyed utilities: Acsi 01,,UTEXRD_ACSI_01_20250218,1,https://services9.arcgis.com/ssjvmF1sZLRQUcYv/arcgis/rest/services/UTEXRD_ACSI_01_20250218/FeatureServer/352,,infrapedia lead
0,derived/not a route,The Evergreen State College (TESC),public,arcgis org,existing,Fiber_1mile_road,luempert_nich,Fiber_1mile_road,459648,https://services3.arcgis.com/0IbpLwS460cn4psv/arcgis/rest/services/Fiber_1mile_road/FeatureServer/6,23373b6257514a3bb53c29ac09d469f2,
0,derived/not a route,The Evergreen State College (TESC),public,arcgis org,existing,WSDOT_Fiber_intersect,luempert_nich,WSDOT_Fiber_intersect,389778,https://services3.arcgis.com/0IbpLwS460cn4psv/arcgis/rest/services/WSDOT_Fiber_intersect/FeatureServer/9,0338067a990c46bebf6a5dbfa04ea399,
0,publisher: demo/sample,Esri,demo/sample,item credits,existing,SFT Communications Network (View Only),arcgistelecomteam,Cable,165273,https://services.arcgis.com/B7X7NCOKKXditlwZ/arcgis/rest/services/CommunicationsSystem_viewing_0302c3a9e2e14fae9c2ae700a4c9215f/FeatureServer/8,8c45f55293414a27b0a62e3a6bc70adc,
0,service drop,arcgistelecomteam,demo/sample,owner username,existing,SFT Communications Network (Public) ARCHIVE,arcgistelecomteam,Drop Cable,101624,https://services.arcgis.com/B7X7NCOKKXditlwZ/arcgis/rest/services/CommunicationsSystem_public/FeatureServer/715045,9d827489aa5243a8b2e4b3b357051e73,
0,publisher: unknown,TabTabSmith,unknown,owner username,existing,Lumen Fiber 09142026,TabTabSmith,Lumen_Protected_Route_STAKECENTERLOCATING,76296,https://services.arcgis.com/spxzDdFH6ua0rLaf/arcgis/rest/services/Lumen_Fiber_09142026/FeatureServer/1,d1015ce52a1146ecb26a1e645c920341,
0,"manual: 99% overlaps Segra_Fiber_Network_Complete (same carrier, older export)",SEGRA,carrier,arcgis org,existing,Segra Fiber Network (Consolidated),MadsenM_segramaps,SegraFiberNetworkFinal_06202024,70481,https://services2.arcgis.com/idZndEogp4LoOmcv/arcgis/rest/services/SegraFiberNetwork_Consolidated/FeatureServer/167,d5c7822e3f574567ad9a91f4e58b07ec,
0,duplicate copy,SEGRA,carrier,arcgis org,existing,Segra Fiber Network (Consolidated) noExclude,MadsenM_segramaps,SegraFiberNetworkFinal_06202024,70105,https://services2.arcgis.com/idZndEogp4LoOmcv/arcgis/rest/services/Segra_Fiber_Network_(Consolidated)_noExclude/FeatureServer/167,7d200477549e47f9891335859dc2b375,
0,duplicate copy,SEGRA,carrier,arcgis org,existing,SegraFiberNetworkFinal_06202024,spacekj_segramaps,SegraFiberNetworkFinal_06202024,69977,https://services2.arcgis.com/idZndEogp4LoOmcv/arcgis/rest/services/SegraFiberNetworkFinal_06202024/FeatureServer/167,ce5e5763712548c490eb82963ae5dee4,
0,service drop,Vermont Department of Public Service,public,arcgis org,existing,VT Data - Fiber Service Corridors 2026,Admin_PSD,BBStatus2026_ServiceCorridors_Fiber,50640,https://services3.arcgis.com/5tLOjexclC0TuD0h/arcgis/rest/services/BBStatus2026_ServiceCorridors_Fiber/FeatureServer/0,d49ad054f3e04cdfb53a4484bb273d55,
0,service drop,Vermont Department of Public Service,public,arcgis org,existing,VT Data - Fiber Service Corridors 2025,Admin_PSD,BBStatus2025_Routes_Fiber,47330,https://services3.arcgis.com/5tLOjexclC0TuD0h/arcgis/rest/services/BBStatus2025_Routes_Fiber/FeatureServer/0,f0b8e6ec40ce4dd3b46ade684c323623,
0,coax/cable TV,Vermont Department of Public Service,public,arcgis org,existing,VT Data Cable Routes 2024,Admin_PSD,VT_Data_Cable_Routes_2024,46750,https://services3.arcgis.com/5tLOjexclC0TuD0h/arcgis/rest/services/VT_Data_Routes_Cable_2024/FeatureServer/0,bac42076d2504f7dbb7f76a250b3e0c9,
0,coax/cable TV,Vermont Department of Public Service,public,arcgis org,existing,VT Data - Cable Service Corridors 2026,Admin_PSD,BBStatus2026_ServiceCorridors_Cable,44682,https://services3.arcgis.com/5tLOjexclC0TuD0h/arcgis/rest/services/BBStatus2026_ServiceCorridors_Cable/FeatureServer/0,4972d5ab7a1440d788b89495dbe147dc,
0,coax/cable TV,Vermont Department of Public Service,public,arcgis org,existing,VT Data - Cable Service Corridors 2025,Admin_PSD,BBStatus2025_Routes_Cable,42092,https://services3.arcgis.com/5tLOjexclC0TuD0h/arcgis/rest/services/BBStatus2025_Routes_Cable/FeatureServer/0,8348446cffde4ad483cfe7a22855e388,
0,"availability data, not routes",Vermont Department of Public Service,public,arcgis org,existing,VT Data Fiber Routes 2024,Admin_PSD,VT_Data_Fiber_Routes_2024,37617,https://services3.arcgis.com/5tLOjexclC0TuD0h/arcgis/rest/services/Vt_Data_Fiber_Routes_2024_view/FeatureServer/0,dce3aaae1b4d4fd3bbc986dcebb6c120,
0,derived/not a route,"SRF Consulting Group, Inc.",consultant,arcgis org,planned,Anoka Future Fiber Base Layers,JMyers@srfconsulting.com_SRFConsulting,Centerlines,35213,https://services.arcgis.com/sLe4VrKqV1JxToKz/arcgis/rest/services/Anoka_Future_Fiber_Base_Layers/FeatureServer/2,cc00a3c94fed4ed7a67a191be0cdb9c5,
0,publisher: unknown,dfrizzell,unknown,owner username,existing,BRMEMC Fiber Network,dfrizzell,June22ModifiedFiber,33801,https://services3.arcgis.com/hMAx8ICMET6TGbuB/arcgis/rest/services/BRMEMC_Fiber_Network/FeatureServer/0,dcb0e8ac26ac453195ac9b4643dcc8c3,
0,publisher: unknown,bsanders_infiniteusa,unknown,owner username,existing,FQVRNCXA_Greenfield,bsanders_infiniteusa,ug_route.1,32172,https://services6.arcgis.com/82StO99lL6o0cCAH/arcgis/rest/services/FQVRNCXA_Greenfield/FeatureServer/15,23cea4a54c0743aea979a73b5825c71c,
0,electric,hjc115,unknown,owner username,existing,Fiber_Lines_Est_H3,hjc115,main.fiberroadsh3,29345,https://services7.arcgis.com/as7TbwXYuvmA7RFf/arcgis/rest/services/Fiber_Lines_Est_H3/FeatureServer/0,06751293a24649a0bbe9cba0948ebb5b,
0,publisher: consultant,Michael Baker International,consultant,arcgis org,existing,WHCC FOND Fiber cable All Zones,Jonathan.Heck@mbakerintl.com_Baker,WHCC FOND Fiber cable All Zones,27255,https://services1.arcgis.com/q8sarOko6mCDwiGm/arcgis/rest/services/WHCC_FOND_Fiber_cable_All_Zones/FeatureServer/0,9690365116fe4202a51055633b904bce,
0,derived/not a route,Cloudpoint Geospatial Inc. ,consultant,arcgis org,existing,Indoors Fiber Web Map_WFL1,sbowley_cloudpointgeo,Details,24454,https://services1.arcgis.com/FxX0ybnXnF4EyInS/arcgis/rest/services/Indoors_Fiber_Web_Map_WFL1/FeatureServer/4,e26eaf39477a442da48b2117a3b77598,
0,electric,"City of Wenatchee, WA GIS Mapping",public,arcgis org,existing,2020 PUD Fiber Electric,GISAdmin_Wenatchee,PUD elecConduitDuct,24033,https://services1.arcgis.com/yRJwhpord26CsXKm/arcgis/rest/services/2020_PUD_Fiber_Electric/FeatureServer/35,904e82145d6f415093d673d0e32d7a8b,
0,service drop,Merced County GIS,public,arcgis org,existing,Merced_County_Fiber_Cable_Drops,Kristi.Kelechenyi_MercedCounty,Merced_County_Fiber_Cable_Drops,23711,https://services6.arcgis.com/LYh3hRvKq5ASgAVM/arcgis/rest/services/Merced_County_Fiber_Cable_Drops/FeatureServer/1,f6dfa7b15bb34fffbdaff2b83add75a2,
0,copy of Crown Castle routes,"Montgomery County, MD",public,arcgis org,existing,Fiber Routes Commercial,yachi.chen,Crown Castle (2018),23481,https://services.arcgis.com/hdlG36cOubTzNDBb/arcgis/rest/services/Fiber_Routes_Commercial/FeatureServer/0,8cc92662dd614663a9842a8148239c7d,
0,electric,"City of Wenatchee, WA GIS Mapping",public,arcgis org,existing,2020 PUD Fiber Electric,GISAdmin_Wenatchee,PUD elecBusBar,22274,https://services1.arcgis.com/yRJwhpord26CsXKm/arcgis/rest/services/2020_PUD_Fiber_Electric/FeatureServer/36,904e82145d6f415093d673d0e32d7a8b,
0,"availability data, not routes",Vermont Department of Public Service,public,item credits,existing,VT Data - Fiber Routes 2022,Admin_PSD,VT Data - Fiber Routes 2022,21054,https://maps.vcgi.vermont.gov/arcgis/rest/services/PSD_services/OPENDATA_PSD_LAYERS_SP_NOCACHE_v1/MapServer/56,b666bc2e77ea4396b839d37e031fd3f4,
0,publisher: unknown,jphillips_sncomm,unknown,owner username,existing,Fibercable,jphillips_sncomm,Fibercable,20689,https://services3.arcgis.com/VjX0NO6XVlaDJbTG/arcgis/rest/services/Fibercable/FeatureServer/0,99d73703e86648a2a8adca6f52c3a6ee,
0,service drop,wecc,unknown,owner username,existing,Fiber Map for Linemen,wecc,drop,20681,https://services9.arcgis.com/UFJjZLqP0pPmUyok/arcgis/rest/services/Fiber_Map_for_Linemen/FeatureServer/0,1a78b893fbb24fdca792d7d255803f50,
0,service drop,bsanders_infiniteusa,unknown,owner username,existing,FQVRNCXA_Greenfield,bsanders_infiniteusa,fiber_cable_drop.1,19616,https://services6.arcgis.com/82StO99lL6o0cCAH/arcgis/rest/services/FQVRNCXA_Greenfield/FeatureServer/18,23cea4a54c0743aea979a73b5825c71c,
0,"availability data, not routes",Vermont Department of Public Service,public,item credits,existing,VT Data - Fiber Routes 2021,Admin_PSD,VT Data - Fiber Routes 2021,18705,https://maps.vcgi.vermont.gov/arcgis/rest/services/PSD_services/OPENDATA_PSD_LAYERS_SP_NOCACHE_v1/MapServer/50,287c695766f54d2a9d9e90a3cae0e54e,
0,copy of Crown_Castle routes,City of Philadelphia,public,arcgis org,existing,Crown_Castle_Fiber_Network,maps.phl.data,Crown_Castle_Fiber_Network,15046,https://services.arcgis.com/fLeGjb7u4uXqeF9q/arcgis/rest/services/Crown_Castle_Fiber_Network/FeatureServer/0,6f395efbdcbe4fd080b55d9df9718a68,
0,electric,"City of Wenatchee, WA GIS Mapping",public,arcgis org,existing,2020 PUD Fiber Electric,GISAdmin_Wenatchee,PUD elecPrimaryOverheadLine,14976,https://services1.arcgis.com/yRJwhpord26CsXKm/arcgis/rest/services/2020_PUD_Fiber_Electric/FeatureServer/32,904e82145d6f415093d673d0e32d7a8b,
0,electric,"City of Wenatchee, WA GIS Mapping",public,arcgis org,existing,2020 PUD Fiber Electric,GISAdmin_Wenatchee,PUD elecSecondaryUndergroundLine,14252,https://services1.arcgis.com/yRJwhpord26CsXKm/arcgis/rest/services/2020_PUD_Fiber_Electric/FeatureServer/29,904e82145d6f415093d673d0e32d7a8b,
0,copy of Zayo routes,Arizona State Land Department,public,arcgis org,existing,Zayo_Network,Ryan.Johnson,ZayoNetworkAZ_Dissolve,13901,https://services1.arcgis.com/UpxtrwRYNaXVpkGe/arcgis/rest/services/Zayo_Network/FeatureServer/0,cf3d15789d084deaaadb2fe5a96b5e44,
0,electric,"City of Wenatchee, WA GIS Mapping",public,arcgis org,existing,2020 PUD Fiber Electric,GISAdmin_Wenatchee,PUD elecSecondaryOverheadLine,11680,https://services1.arcgis.com/yRJwhpord26CsXKm/arcgis/rest/services/2020_PUD_Fiber_Electric/FeatureServer/30,904e82145d6f415093d673d0e32d7a8b,
0,derived/not a route,City of Oakland GIS,public,arcgis org,existing,Face_of_Curb_ExistingFiberArea,davidlok,Face_of_Curb_ExistingFiberArea,11639,https://services.arcgis.com/9tC74aDHuml0x5Yz/arcgis/rest/services/Face_of_Curb_ExistingFiberArea/FeatureServer/0,56cb0d2b63f447c7953bfb9ab7e7cc94,
0,publisher: consultant,ashley.hunt_emerysapp,consultant,owner username,existing,I70A Existing Utility Fiber 2025_03_27_P2,ashley.hunt_emerysapp,I70A_FULL_EXISTING_UTILITY_MERGE,11512,https://services6.arcgis.com/EHhJx7V4ByXIPvxe/arcgis/rest/services/I70A_Existing_Utility_Fiber_2025_03_27/FeatureServer/0,c72370d13b0946c9b95f5c5b2c090077,
0,publisher: demo/sample,arcgistelecomteam,demo/sample,owner username,existing,SFT Communications Network (Public) ARCHIVE,arcgistelecomteam,Wire Duct Bank,11358,https://services.arcgis.com/B7X7NCOKKXditlwZ/arcgis/rest/services/CommunicationsSystem_public/FeatureServer/905102,9d827489aa5243a8b2e4b3b357051e73,
0,publisher: unknown,citycorp,unknown,owner username,existing,Fiber Optic Duct,citycorp,Fiber_Optic_Duct,10457,https://services1.arcgis.com/g2qMSCNar9dcOtYq/arcgis/rest/services/Fiber_Optic_Duct/FeatureServer/0,7571d514030641c698ba917d1fc24657,
0,"availability data, not routes",Vermont Public Service Department,public,item credits,existing,Fiber Routes 2019,Admin_PSD,Fiber Systems 2019,9792,https://maps.vcgi.vermont.gov/arcgis/rest/services/PSD_services/PSD_Published_Layers/MapServer/15,a8d6163f9c7c491784b153a874890243,
0,"availability data, not routes",Vermont Public Service Department.,public,item credits,existing,VT Data - Fiber Routes 2019,Admin_PSD,VT Data - Fiber Routes 2019,9792,https://maps.vcgi.vermont.gov/arcgis/rest/services/PSD_services/OPENDATA_PSD_LAYERS_SP_NOCACHE_v1/MapServer/33,aa3980fea25e465c99348728f43015d0,
0,publisher: consultant,Rummel Klepper & Kahl,consultant,arcgis org,existing,DE_ITS_Existing_Fiber,tomearp.rkk,Existing Fiber,6782,https://services1.arcgis.com/nWsjONL9B4B0DLnV/arcgis/rest/services/DE_ITS_Existing_Fiber/FeatureServer/0,08ade3225f6748d2a759754b53113230,
0,service drop,bcarter_sitetracker,unknown,owner username,existing,Sitetracker Fiber,bcarter_sitetracker,Drop_Cable,6781,https://services7.arcgis.com/kz0fowMmnpdEMZXA/arcgis/rest/services/Sitetracker_Fiber/FeatureServer/7,3ece9ab40f214474828f85c21845aed6,
0,publisher: demo/sample,arcgistelecomteam,demo/sample,owner username,existing,SFT Communications Network (Public) ARCHIVE,arcgistelecomteam,Access Cable,6288,https://services.arcgis.com/B7X7NCOKKXditlwZ/arcgis/rest/services/CommunicationsSystem_public/FeatureServer/715040,9d827489aa5243a8b2e4b3b357051e73,
0,electric,"City of Wenatchee, WA GIS Mapping",public,arcgis org,existing,2020 PUD Fiber Electric,GISAdmin_Wenatchee,PUD elecPrimaryUndergroundLine,6279,https://services1.arcgis.com/yRJwhpord26CsXKm/arcgis/rest/services/2020_PUD_Fiber_Electric/FeatureServer/31,904e82145d6f415093d673d0e32d7a8b,
0,electric,SturgeonBayUtilities,public,owner username,existing,Sturgeon Bay Utilities - Facilities for TDS Fiber (2026-08-07),SturgeonBayUtilities,OH_Secondary_Line,6004,https://services5.arcgis.com/06G6KiiN2DzsdV2c/arcgis/rest/services/Sturgeon_Bay_Utilities_-_Facilities_for_TDS_Fiber_(2026-08-07)/FeatureServer/32,08798f02ff174b1bbc1c4b5cfb9bbc93,
0,publisher: unknown,dfiedler,unknown,owner username,existing,LS Networks,dfiedler,LS_Networks,5650,https://services7.arcgis.com/7dCtZoMa8eN1Heza/arcgis/rest/services/LS_Networks/FeatureServer/0,43fc0333d5ec430cb987f9a290a0178e,
0,publisher: unknown,bsanders_infiniteusa,unknown,owner username,existing,FQVRNCXA_Greenfield,bsanders_infiniteusa,oh_route.1,5068,https://services6.arcgis.com/82StO99lL6o0cCAH/arcgis/rest/services/FQVRNCXA_Greenfield/FeatureServer/19,23cea4a54c0743aea979a73b5825c71c,
0,electric,SturgeonBayUtilities,public,owner username,existing,Sturgeon Bay Utilities - Facilities for TDS Fiber (2026-08-07),SturgeonBayUtilities,Mains,4929,https://services5.arcgis.com/06G6KiiN2DzsdV2c/arcgis/rest/services/Sturgeon_Bay_Utilities_-_Facilities_for_TDS_Fiber_(2026-08-07)/FeatureServer/31,08798f02ff174b1bbc1c4b5cfb9bbc93,
0,publisher: unknown,BradGarriott,unknown,owner username,existing,Mulberry Telecommunications Construction Map,BradGarriott,Fiber_Conduit_Layer,4609,https://services8.arcgis.com/WT6CFeaiIJ4ZlMPl/arcgis/rest/services/Mulberry_Telecommunications_Construction_Map/FeatureServer/9,63a8870f002f4de39d7410241b03a85b,
0,copy of Zayo routes,"Montgomery County, MD",public,arcgis org,existing,Fiber Routes Commercial,yachi.chen,Zayo (2019),4530,https://services.arcgis.com/hdlG36cOubTzNDBb/arcgis/rest/services/Fiber_Routes_Commercial/FeatureServer/4,8cc92662dd614663a9842a8148239c7d,
0,publisher: unknown,BradGarriott,unknown,owner username,existing,Fiber Layout,BradGarriott,Conduit,4226,https://services8.arcgis.com/WT6CFeaiIJ4ZlMPl/arcgis/rest/services/Fiber_Layout/FeatureServer/14,dd58931d94254643b290d53fec6272a2,
0,publisher: unknown,BradGarriott,unknown,owner username,existing,Mulberry_Fiber_Layout,BradGarriott,Conduit,4226,https://services8.arcgis.com/WT6CFeaiIJ4ZlMPl/arcgis/rest/services/Mulberry_Fiber_Layout/FeatureServer/14,2537a937def7482b89b292bd0a38441b,
0,publisher: unknown,BradGarriott,unknown,owner username,existing,Fiber_Layout_5_view,BradGarriott,Conduit,4226,https://services8.arcgis.com/WT6CFeaiIJ4ZlMPl/arcgis/rest/services/Fiber_Layout_5_view/FeatureServer/14,3eff9dfbf78e4ae2903ab13e59ecb8b6,
0,publisher: unknown,wecc,unknown,owner username,existing,Fiber Map for Linemen,wecc,npt,3917,https://services9.arcgis.com/UFJjZLqP0pPmUyok/arcgis/rest/services/Fiber_Map_for_Linemen/FeatureServer/1,1a78b893fbb24fdca792d7d255803f50,
0,electric,SturgeonBayUtilities,public,owner username,existing,Sturgeon Bay Utilities - Facilities for TDS Fiber (2026-08-07),SturgeonBayUtilities,Lateral_Lines,3804,https://services5.arcgis.com/06G6KiiN2DzsdV2c/arcgis/rest/services/Sturgeon_Bay_Utilities_-_Facilities_for_TDS_Fiber_(2026-08-07)/FeatureServer/30,08798f02ff174b1bbc1c4b5cfb9bbc93,
0,publisher: consultant,Jacobs ArcGIS Online,consultant,arcgis org,existing,Fiber_Optic_Cable,Sarah.Jenniges@jacobs.com_Jacobs,Fiber_Optic_Cable,3727,https://services9.arcgis.com/eNX73FDxjlKFtCtH/arcgis/rest/services/Fiber_Optic_Cable/FeatureServer/0,73e0b280478e4ff1ae434ece959b8c19,
0,publisher: unknown,Onward1,unknown,owner username,existing,SCE Fiber Optic Cable and Splices_Jan2017,Onward1,SCE Fiber Optic Cable_Jan2017,3720,https://services7.arcgis.com/oynHYRod3aHKiiTk/arcgis/rest/services/SCE_Fiber_Optic_Cable_and_Splices_Jan2017/FeatureServer/1,4cfd9378643a4f59a4145a19c1da40a1,
0,publisher: unknown,hreed,unknown,owner username,existing,fiber_optics_gdb,hreed,FIBER_ASBUILT,3631,https://services9.arcgis.com/8wDqTf3aNqvKtSlW/arcgis/rest/services/fiber_optics_gdb/FeatureServer/1,8c2d16b462e149a1960c174965e1ee78,
0,publisher: unknown,hreed,unknown,owner username,existing,fiber_optics_gdb view,hreed,FIBER_ASBUILT,3631,https://services9.arcgis.com/8wDqTf3aNqvKtSlW/arcgis/rest/services/fiber_optics_gdb_view/FeatureServer/1,7854acad646c4e99b0e4da5180521cbc,
0,publisher: unknown,hreed,unknown,owner username,existing,fiber_optics_002_gdb,hreed,Fiber01,3629,https://services9.arcgis.com/8wDqTf3aNqvKtSlW/arcgis/rest/services/fiber_optics_002_gdb/FeatureServer/3,b84b1eca444b4cdfb0dbafaf4dee60d2,
0,electric,"SRF Consulting Group, Inc.",consultant,arcgis org,planned,Anoka Future Fiber Base Layers,JMyers@srfconsulting.com_SRFConsulting,MnDOT AADT,3569,https://services.arcgis.com/sLe4VrKqV1JxToKz/arcgis/rest/services/Anoka_Future_Fiber_Base_Layers/FeatureServer/0,cc00a3c94fed4ed7a67a191be0cdb9c5,
0,publisher: unknown,tabitha.smith,unknown,owner username,existing,BluePeak New Sioux Falls Fiber 04282025_WFL1,tabitha.smith,Fiber_Polylines 2025-04-16 173013,3471,https://services6.arcgis.com/M20iwblPxfgOK58h/arcgis/rest/services/BluePeak_New_Sioux_Falls_Fiber_04282025_WFL1/FeatureServer/6,fea9407f93a842a5b40bfe95f474de43,
0,publisher: unknown,bsanders_infiniteusa,unknown,owner username,existing,FQVRNCXA_Greenfield,bsanders_infiniteusa,fiber_cable_distribution.1,3403,https://services6.arcgis.com/82StO99lL6o0cCAH/arcgis/rest/services/FQVRNCXA_Greenfield/FeatureServer/16,23cea4a54c0743aea979a73b5825c71c,
0,publisher: unknown,VPSmasonford,unknown,owner username,existing,Estherville_Town_FiberView (Vantage360 Demo DO NOT DELETE),VPSmasonford,Duct,3324,https://services8.arcgis.com/pdI2ulAPTQxAaD48/arcgis/rest/services/Estherville_Town_FiberView/FeatureServer/3,90ab3ba2a0f747538238f1a26054369d,
0,publisher: consultant,Robinson.Myers_TelamonCLS,consultant,owner username,existing,Fiber,Robinson.Myers_TelamonCLS,Line layer,3229,https://services3.arcgis.com/2KcOCt7Lxga2AytI/arcgis/rest/services/Fiber/FeatureServer/0,aa04bccc3723497e85123c56f6eca7c5,
0,electric,SturgeonBayUtilities,public,owner username,existing,Sturgeon Bay Utilities - Facilities for TDS Fiber (2026-08-07),SturgeonBayUtilities,OH_Primary_Line,3224,https://services5.arcgis.com/06G6KiiN2DzsdV2c/arcgis/rest/services/Sturgeon_Bay_Utilities_-_Facilities_for_TDS_Fiber_(2026-08-07)/FeatureServer/33,08798f02ff174b1bbc1c4b5cfb9bbc93,
0,publisher: unknown,Akudinov1,unknown,owner username,existing,Fiber Conduit Underground,Akudinov1,Fiber_Conduit_Underground,3178,https://services9.arcgis.com/9x9lgeLv6zTWYbEo/arcgis/rest/services/Fiber_Conduit_Underground/FeatureServer/0,4f0372f77b6d4350b6f7f32add3e8be1,
0,publisher: consultant,scollins@olsson.com_olsson,consultant,owner username,planned,20250910_Winnebago_FiberDesign_Public,scollins@olsson.com_olsson,Conduit Path,3171,https://services6.arcgis.com/gyy0H6zBnh9CbWoj/arcgis/rest/services/20250910_Winnebago_FiberDesign_Public/FeatureServer/6,19ed38e3d39848a7afef46f754e4d485,
0,publisher: unknown,hreed,unknown,owner username,existing,fiber_optics_002_gdb,hreed,Fiber,3093,https://services9.arcgis.com/8wDqTf3aNqvKtSlW/arcgis/rest/services/fiber_optics_002_gdb/FeatureServer/1,b84b1eca444b4cdfb0dbafaf4dee60d2,
0,service drop,jskiles269,unknown,owner username,existing,___FIBERNET___,jskiles269,Drop,2921,https://services6.arcgis.com/TrCMRSr9CBKziiBY/arcgis/rest/services/___FIBERNET___/FeatureServer/356,7723b4a0f7e645faaa3d291d2da527e4,
0,electric,SturgeonBayUtilities,public,owner username,existing,Sturgeon Bay Utilities - Facilities for TDS Fiber (2026-08-07),SturgeonBayUtilities,UG_Secondary_Line,2836,https://services5.arcgis.com/06G6KiiN2DzsdV2c/arcgis/rest/services/Sturgeon_Bay_Utilities_-_Facilities_for_TDS_Fiber_(2026-08-07)/FeatureServer/36,08798f02ff174b1bbc1c4b5cfb9bbc93,
0,publisher: unknown,BradGarriott,unknown,owner username,existing,Mulberry Telecommunications Map_WFL1,BradGarriott,Fiber_Conduit_Layer,2723,https://services8.arcgis.com/WT6CFeaiIJ4ZlMPl/arcgis/rest/services/Mulberry_Telecommunications_Map_WFL1/FeatureServer/4,e1167da2296b4b1fae6cecf8978ef928,
0,service drop,BradGarriott,unknown,owner username,existing,Drop Conduit,BradGarriott,Fiber_Conduit_Layer,2720,https://services8.arcgis.com/WT6CFeaiIJ4ZlMPl/arcgis/rest/services/Drop_Conduit/FeatureServer/5,2e81321a6e764591af996a6af21e1308,
0,publisher: unknown,BradGarriott,unknown,owner username,existing,Fiber_Conduit Pro,BradGarriott,Fiber_Conduit,2684,https://services8.arcgis.com/WT6CFeaiIJ4ZlMPl/arcgis/rest/services/Fiber_Conduit_Pro/FeatureServer/96,a128492621204f6b9353f5412844ca0a,
